,nombre_imagen,Hora,media,desviacion_tipica,temperatura_sensor,pitch,roll,yaw
117,IX-12-66264_0007_0118_THM.tif,2021:05:13 10:55:41,18.1299991607666,2.1600000858306885,27.8,-0.565399,-9.165549,-165.802063
118,IX-12-66264_0007_0119_THM.tif,2021:05:13 10:55:42,17.84000015258789,2.0799999237060547,27.8,-1.005472,6.059043,-167.738785
119,IX-12-66264_0007_0120_THM.tif,2021:05:13 10:55:44,17.889999389648438,2.809999942779541,27.8,4.708476,-1.347258,-167.18721
120,IX-12-66264_0007_0121_THM.tif,2021:05:13 10:55:45,18.1200008392334,2.990000009536743,27.8,4.254655,-1.373548,-162.885757
121,IX-12-66264_0007_0122_THM.tif,2021:05:13 10:55:47,18.399999618530273,2.9200000762939453,27.8,5.153703,-3.975475,-160.502914
122,IX-12-66264_0007_0123_THM.tif,2021:05:13 10:55:48,18.020000457763672,1.690000057220459,27.8,9.654885,-7.361748,-160.961838
123,IX-12-66264_0007_0124_THM.tif,2021:05:13 10:55:50,18.200000762939453,1.809999942779541,27.8,11.002206,-3.732678,-163.061584
124,IX-12-66264_0007_0125_THM.tif,2021:05:13 10:55:51,18.389999389648438,1.8899999856948853,27.8,12.499374,-2.169174,-165.514633
125,IX-12-66264_0007_0126_THM.tif,2021:05:13 10:56:16,18.829999923706055,1.9800000190734863,27.4,12.353122,7.477652,-3.309139
126,IX-12-66264_0007_0127_THM.tif,2021:05:13 10:56:18,19.079999923706055,2.8299999237060547,27.4,11.617287,-1.222298,1.812179
127,IX-12-66264_0007_0128_THM.tif,2021:05:13 10:56:20,19.010000228881836,3.0299999713897705,27.4,7.257212,-1.723865,-0.987178
128,IX-12-66264_0007_0129_THM.tif,2021:05:13 10:56:21,18.780000686645508,3.130000114440918,27.4,7.510526,-2.212756,-2.617489
129,IX-12-66264_0007_0130_THM.tif,2021:05:13 10:56:23,18.579999923706055,2.9000000953674316,27.4,3.645385,-2.689877,-4.012541
130,IX-12-66264_0007_0131_THM.tif,2021:05:13 10:56:25,18.399999618530273,2.890000104904175,27.4,3.713843,-6.430296,-2.972248
131,IX-12-66264_0007_0132_THM.tif,2021:05:13 10:56:28,18.389999389648438,2.740000009536743,27.4,7.842422,2.08734,-6.866644
132,IX-12-66264_0007_0133_THM.tif,2021:05:13 10:56:29,18.84000015258789,2.9600000381469727,27.4,9.21877,-0.166852,-5.581845
133,IX-12-66264_0007_0134_THM.tif,2021:05:13 10:56:31,19.030000686645508,2.9200000762939453,27.4,11.785956,0.583,-4.452088
134,IX-12-66264_0007_0135_THM.tif,2021:05:13 10:56:33,18.8700008392334,2.9000000953674316,27.4,12.365969,-3.434922,-4.749645
135,IX-12-66264_0007_0136_THM.tif,2021:05:13 10:56:34,18.280000686645508,2.369999885559082,27.4,13.937377,0.706825,-3.000924
136,IX-12-66264_0007_0137_THM.tif,2021:05:13 10:56:36,17.110000610351562,1.7200000286102295,27.4,14.054026,-7.028368,-2.67066
137,IX-12-66264_0007_0138_THM.tif,2021:05:13 10:57:23,19.34000015258789,2.619999885559082,27.0,6.138136,-7.834367,-172.249405
138,IX-12-66264_0007_0139_THM.tif,2021:05:13 10:57:25,19.09000015258789,1.8200000524520874,27.0,1.792954,12.19294,170.468719
139,IX-12-66264_0007_0140_THM.tif,2021:05:13 10:57:27,19.229999542236328,1.5800000429153442,27.0,1.671665,19.0303,178.048859
140,IX-12-66264_0007_0141_THM.tif,2021:05:13 10:57:28,19.09000015258789,1.649999976158142,27.0,6.978922,17.019402,-172.986267
141,IX-12-66264_0007_0142_THM.tif,2021:05:13 10:57:30,19.270000457763672,2.630000114440918,27.0,6.987343,18.209133,-161.643967
142,IX-12-66264_0007_0143_THM.tif,2021:05:13 10:57:31,19.469999313354492,3.069999933242798,27.0,11.468534,6.19661,-156.144485
143,IX-12-66264_0007_0144_THM.tif,2021:05:13 10:57:33,19.649999618530273,3.390000104904175,27.0,13.042084,-0.124267,-152.306992
