,nombre_imagen,Hora,media,desviacion_tipica,temperatura_sensor,pitch,roll,yaw
16,IX-12-66264_0006_0017_THM.tif,2021:05:13 09:29:14,20.399999618530273,4.820000171661377,29.7,4.967914,-0.389684,65.825294
17,IX-12-66264_0006_0018_THM.tif,2021:05:13 09:29:15,19.709999084472656,4.610000133514404,29.7,10.999865,2.240817,67.010918
18,IX-12-66264_0006_0019_THM.tif,2021:05:13 09:29:17,19.969999313354492,4.619999885559082,29.7,11.150774,0.925166,67.881241
19,IX-12-66264_0006_0020_THM.tif,2021:05:13 09:29:18,16.780000686645508,4.150000095367432,29.4,8.501836,1.692155,66.889458
20,IX-12-66264_0006_0021_THM.tif,2021:05:13 09:29:20,16.729999542236328,4.579999923706055,29.4,9.940632,3.45222,67.062683
21,IX-12-66264_0006_0022_THM.tif,2021:05:13 09:29:21,16.530000686645508,4.420000076293945,29.4,9.433565,0.90179,66.314285
22,IX-12-66264_0006_0023_THM.tif,2021:05:13 09:29:23,16.09000015258789,3.690000057220459,29.4,11.314003,2.883501,68.028542
23,IX-12-66264_0006_0024_THM.tif,2021:05:13 09:29:25,15.369999885559082,2.9200000762939453,29.4,11.358185,-1.069873,67.862541
24,IX-12-66264_0006_0025_THM.tif,2021:05:13 09:29:26,14.770000457763672,1.8799999952316284,29.4,12.328724,1.231453,63.136185
25,IX-12-66264_0006_0026_THM.tif,2021:05:13 09:29:51,14.520000457763672,2.0899999141693115,29.2,9.123624,-0.186951,-76.562347
26,IX-12-66264_0006_0027_THM.tif,2021:05:13 09:29:53,14.970000267028809,2.0899999141693115,29.2,12.118816,-9.574886,-71.908257
27,IX-12-66264_0006_0028_THM.tif,2021:05:13 09:29:54,15.3100004196167,2.25,29.2,11.874284,-9.069393,-75.777725
28,IX-12-66264_0006_0029_THM.tif,2021:05:13 09:29:55,15.979999542236328,3.0199999809265137,29.2,8.140524,-9.54492,-82.900299
29,IX-12-66264_0006_0030_THM.tif,2021:05:13 09:29:57,17.229999542236328,4.519999980926514,29.2,6.886898,-2.802272,-83.606491
30,IX-12-66264_0006_0031_THM.tif,2021:05:13 09:29:59,17.989999771118164,4.980000019073486,29.2,6.244649,-3.960315,-79.449066
31,IX-12-66264_0006_0032_THM.tif,2021:05:13 09:30:00,18.790000915527344,5.409999847412109,29.2,6.667879,-8.539973,-78.599426
32,IX-12-66264_0006_0033_THM.tif,2021:05:13 09:30:02,19.030000686645508,4.71999979019165,29.2,6.443981,0.246728,-81.638527
33,IX-12-66264_0006_0034_THM.tif,2021:05:13 09:30:03,17.520000457763672,4.659999847412109,29.2,5.67392,4.377219,-81.584
34,IX-12-66264_0006_0035_THM.tif,2021:05:13 09:30:05,17.559999465942383,5.0,29.2,2.981472,9.801105,-92.800407
35,IX-12-66264_0006_0036_THM.tif,2021:05:13 09:30:06,17.049999237060547,4.78000020980835,29.2,11.077093,12.02711,-87.969849
36,IX-12-66264_0006_0037_THM.tif,2021:05:13 09:30:08,16.530000686645508,4.699999809265137,29.2,9.989143,10.417483,-82.166252
37,IX-12-66264_0006_0038_THM.tif,2021:05:13 09:30:09,15.59000015258789,3.940000057220459,29.2,10.479218,8.659793,-78.824158
38,IX-12-66264_0006_0039_THM.tif,2021:05:13 09:30:11,14.84000015258789,3.3399999141693115,29.2,9.927148,6.309435,-76.306648
39,IX-12-66264_0006_0040_THM.tif,2021:05:13 09:30:35,12.970000267028809,2.130000114440918,28.6,8.985291,-6.390619,72.139076
40,IX-12-66264_0006_0041_THM.tif,2021:05:13 09:30:37,13.079999923706055,2.109999895095825,28.6,8.469871,-2.514188,64.935783
41,IX-12-66264_0006_0042_THM.tif,2021:05:13 09:30:38,13.180000305175781,2.0299999713897705,28.3,8.013056,3.064913,60.517159
42,IX-12-66264_0006_0043_THM.tif,2021:05:13 09:30:40,13.65999984741211,2.6500000953674316,28.3,6.537985,5.642303,65.219612
